id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime,rating_band
10588,tt0312528,The Cat in the Hat,Don't mess with the hat.,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",/uYYLz67e5xEQMsY858VSSCDsLU6.jpg,/ihOd5W6qOgrBSLj0uDTnGs8k1aa.jpg,2003-11-21,5.293,1768,"['Family', 'Comedy', 'Adventure', 'Fantasy']",109000000,133800000,82,low
38317,tt1222817,Zookeeper,Don't talk to the animals...unless they talk to you first.,"Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but he's more comfortable with the animals than with females of his own species as proven by his failed marriage proposal to the self-absorbed Stephanie several years ago. The animals have listened to Griffin pine over her for years and, after she reappears in his life, they decide to help Griffin rekindle the relationship and become the alpha male she wants him to be. They inadvertently reveal their secret ability to talk and, after Griffin's initial shock, teach him the rules of courtship, animal-style. Surprisingly, the animals' advice really works and Griffin is about to get everything he's ever dreamed of--or is he?",/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg,/rzTw6K1TbmF8qCUHWFrGhgXkBp5.jpg,2011-07-06,5.437,1763,"['Comedy', 'Romance', 'Family']",80000000,169900000,102,low
10808,tt0240462,Dr. Dolittle 2,The doctor is in again.,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg,/VtFa6Ph0xCO6QJ86ihCrpsDBIO.jpg,2001-06-22,5.313,1751,"['Comedy', 'Family', 'Romance', 'Fantasy']",70000000,176100000,87,low
42684,tt1564585,Skyline,Don't look up,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",/7pdUFPw76zGwDKbNpXxJknh0YWB.jpg,/22RHzAdZDXukBBFewCOT099jZWL.jpg,2010-11-11,5.011,1738,"['Science Fiction', 'Action', 'Thriller']",10500000,66984887,93,low
10992,tt0239395,Cats & Dogs,Things Are Gonna Get Hairy!,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",/wUWoat7L4vvQburQ8pVEJhRG9L5.jpg,/3ipuPBeBfsxcsry7Gh5m9J1rwJ1.jpg,2001-06-23,5.4,1728,"['Family', 'Comedy', 'Action', 'Adventure', 'Fantasy']",60000000,200687492,87,low
9920,tt0370032,Ultraviolet,The blood war is on.,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.",/27OzQ2BBahQHYPiPEAXRXMbhnPQ.jpg,/dSMWw6rNIKqtHyWEIkDa8u7Mboa.jpg,2006-03-03,5.22,1706,"['Science Fiction', 'Action', 'Thriller']",30000000,31070211,87,low
256961,tt3450650,Paul Blart: Mall Cop 2,Vegas has a new high roller.,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",/qML63w7vgspicwLK6xXGLK17cM0.jpg,/cVsmfmsuUWjM9EKhtmqxtPmQjQG.jpg,2015-04-16,5.181,1677,"['Action', 'Comedy', 'Family']",38000000,107597242,94,low
453201,tt6802308,The 15:17 to Paris,In the face of fear ordinary people can do the extraordinary,"On Aug. 21, 2015, the world watches in stunned silence as the media reports a thwarted terrorist attack on a train that's bound for Paris -- an attempt prevented by three young Americans traveling together through Europe. The heroic and courageous actions of Anthony Sadler, Alek Skarlatos and Spencer Stone help to save the lives of more than 500 passengers on board.",/3NtkRNmvMrQIOtyWTaOKVNJyP1W.jpg,/gkkBhctHPGg8hrmtWbO3ySZoj4z.jpg,2018-02-07,5.418,1676,"['Drama', 'Thriller']",30000000,57076286,94,low
93856,tt1991245,Chernobyl Diaries,"Ten years ago, the Ukrainian government let tourists visit the area around Chernobyl. They said it was safe...it wasn't.","A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide' who, ignoring warnings, takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but now a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone.",/9AKhThGA8IATBy3gR7I4dw9SEc4.jpg,/1BgWRWjZtD6zyJfzlfDx3NHaECQ.jpg,2012-05-24,5.307,1676,"['Horror', 'Thriller']",1000000,38390020,88,low
287424,tt1881002,Maggie,Don't Get Bitten.,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",/twa9gXjocLM629sJrQYVtmF306R.jpg,/8LYxSH8ZJzKbS3kNIELsVc05RNH.jpg,2015-05-08,5.401,1670,"['Horror', 'Drama', 'Science Fiction']",4000000,187112,95,low
9722,tt0374536,Bewitched,Be warned. Be ready.,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",/8lx4EXmAZo8ogh4128UBZRQfCjI.jpg,/vBVRgryngFoqHazyLqFca6xNTeB.jpg,2005-06-21,5.084,1636,"['Comedy', 'Fantasy', 'Romance']",85000000,131426169,102,low
632727,tt11755740,Texas Chainsaw Massacre,The face of madness returns.,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",/7sKiGNWFM15WNyY7LYd5vmb3brO.jpg,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,2022-02-18,5.195,1622,"['Horror', 'Crime', 'Drama']",20000000,0,83,low
452832,tt6476140,Serenity,"On Plymouth Island, no one ever dies… unless you break the rules","The quiet life of Baker Dill, a fishing boat captain who lives on the isolated Plymouth Island, where he spends his days obsessed with capturing an elusive tuna while fighting his personal demons, is interrupted when someone from his past comes to him searching for help.",/hgWAcic93phg4DOuQ8NrsgQWiqu.jpg,/ridcUDnFumpMB5AAsIvFafTSx5i.jpg,2019-01-24,5.453,1618,"['Thriller', 'Mystery', 'Drama']",25000000,14500000,102,low
14199,tt0424774,The Adventures of Sharkboy and Lavagirl,Smaller heroes. Just as super.,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",/xpFbHSkRgOxOoutKqXob9T8iBPA.jpg,/qQNGhBijPIBlFkGwjtQk6sflml9.jpg,2005-06-10,5.2,1599,"['Adventure', 'Family', 'Science Fiction']",50000000,72000000,92,low
437,tt0285492,Cube 2: Hypercube,There is more to fear than you can see.,"Eight strangers awaken with no memory, in a puzzling cube-shaped room where the laws of physics do not always apply.",/bEqqwtwUP7lm56VyeVONhv9JtYu.jpg,/zJqv6s4XCdHWrnoqfLqlGzzxSjH.jpg,2002-04-15,5.492,1592,"['Thriller', 'Science Fiction', 'Mystery']",0,3563603,94,low
71469,tt1093357,The Darkest Hour,Survive the holidays,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.",/5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg,/ogRXgYKABTqiqmBen9hkbo3Fvz1.jpg,2011-12-22,5.308,1571,"['Horror', 'Action', 'Thriller', 'Science Fiction']",30000000,64626786,89,low
980078,tt19623240,Winnie the Pooh: Blood and Honey,This ain't no bedtime story.,"After Christopher Robin abandons them for college, Pooh and Piglet embark on a bloody rampage as they search for a new source of food.",/y3iPrVHicDBcx2N6eamv0jbHH6H.jpg,/jEybIB7yl3zgEdTHukaiR8b9yJp.jpg,2023-01-26,5.0,1551,['Horror'],100000,7717044,84,low
440471,tt6513656,Escape Plan 2: Hades,This isn't a prison. It's a machine.,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",/A6tb8JNrie2qT8JC2tGqshayuck.jpg,/xIAaN3AQqaJiN5RJ0WsmBady8Hq.jpg,2018-06-05,5.2,1539,"['Action', 'Thriller', 'Crime', 'Mystery', 'Science Fiction']",20000000,17592626,93,low
227348,tt2473682,Paranormal Activity: The Marked Ones,You're one of us now.,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",/2o4vBAnORr9UnLMvWHhULGDHfzH.jpg,/eAISoFMi29BVBKH1VRpne4mJ26K.jpg,2014-01-01,5.4,1530,"['Horror', 'Thriller']",5000000,90894962,84,low
20533,tt1075747,Jonah Hex,Revenge gets ugly.,"Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slew his wife and child.",/xwAdu0lOO2Y5sXjK87glhJg3c6r.jpg,/eY9Xp7OMrBKKJHT0mxaWbSyJHmj.jpg,2010-06-18,4.956,1530,"['Western', 'Fantasy', 'Thriller']",47000000,10539000,81,low
24150,tt1311067,Halloween II,Family is forever.,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg,/mGHfOrb2MDOvgeFb4pQVeWH6adg.jpg,2009-08-28,5.326,1525,['Horror'],10000000,39421467,105,low
11260,tt0765476,Meet Dave,There's a whole other world going on inside of him.,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",/3Qfav5aVRcZmq854olMjJ795JJ2.jpg,/azheZwmLAiWZyDuL416NL0IxvFp.jpg,2008-07-08,5.298,1525,"['Comedy', 'Science Fiction', 'Adventure', 'Family']",60000000,50650079,90,low
4474,tt0465624,My Super Ex-Girlfriend,He broke her heart. She broke his everything.,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson—a smart, sexy, and reluctant superhero known as G-Girl—she uses her powers to make his life a living hell.",/j4NCuEfLHzIjaWDns5fz6nGH2FD.jpg,/lJkE6khRc6QRl54kem7VbsRkL05.jpg,2006-07-20,5.146,1522,"['Comedy', 'Science Fiction', 'Romance']",0,61108981,95,low
347969,tt2479478,The Ridiculous 6,,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",/kPc80jywR5Nm2KIQjkY5i4VXSx4.jpg,/cB9XLza46oXuBtfuEUktThmQf6F.jpg,2015-12-11,5.228,1512,"['Western', 'Comedy', 'Action', 'Adventure']",60000000,0,119,low
243940,tt2918436,The Lazarus Effect,Evil will rise.,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",/4aq0TOLvITU3iWRUfxlRc83lMz1.jpg,/zFhsM6HJ9abLZZlkz9mOY5uGE1M.jpg,2015-01-29,5.307,1510,"['Horror', 'Science Fiction', 'Thriller']",3300000,64110728,83,low
11470,tt0211443,Jason X,Evil gets an upgrade.,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",/ggOND0hfoE0f3K857joSzEeIchb.jpg,/fR5Hkf4OH6aLExl2qP2ucMV2Xdt.jpg,2001-11-09,4.847,1492,"['Horror', 'Science Fiction']",11000000,17077882,91,low
433249,tt3256226,IO,In the near future we must save Earth or leave it,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg,/2jgyHDRPErYBf1D7bCs7YOi8xIX.jpg,2019-01-18,5.0,1459,['Science Fiction'],0,0,96,low
146301,tt2473510,Paranormal Activity: The Ghost Dimension,For the first time you will see the activity.,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",/1YpFQ2MQKzlDoa8diLWkapdRI8t.jpg,/fk362aOdhEC6rGAQW082GIbavhO.jpg,2015-10-21,5.301,1458,"['Horror', 'Thriller']",10000000,78903124,87,low
74997,tt1530509,The Human Centipede 2 (Full Sequence),100% medically INaccurate.,"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",/9YEUMnMhIjD5ek4zIqOhLSnTnJS.jpg,/3avI4nJ3WNweQFHa2UwRMOO8cbL.jpg,2011-10-06,4.755,1433,"['Drama', 'Horror', 'Crime']",0,170323,91,low
38319,tt1240982,Your Highness,Get your quest on.,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",/zw1tEKhR1ncGGtuYkkf30GYlvYQ.jpg,/7P7aZ9ozRWlsruPVaTB2dLXI7aF.jpg,2011-04-08,5.3,1430,"['Comedy', 'Fantasy', 'Adventure', 'Action', 'Romance']",49900000,28013733,102,low
13788,tt1139668,The Unborn,Evil will do anything to live.,A young woman fights the spirit that is slowly taking possession of her.,/42H2aaD5UubsHyWt6zfrFMRP8y1.jpg,/b7QjZbmKj2wLnKlqwHTXP0GKjzB.jpg,2009-01-09,5.2,1422,"['Horror', 'Thriller', 'Mystery']",16000000,76514050,87,low
18162,tt0457400,Land of the Lost,Right place. Wrong time.,"On his latest expedition, has-been scientist Dr. Rick Marshall is sucked into a space-time vortex alongside his crack-smart research assistant Holly and redneck survivalist Will into a world populated by marauding dinosaurs and painfully slow creatures called Sleestaks. With no weapons, few skills and questionable smarts, the trio must rely on their only ally, a primate named Chaka, to try to survive long enough to figure out a way back home.",/hVCJzmK9l5FD01LFYAB1zcmmw7s.jpg,/6FTIgtJk1mqmBTg9AEBrRKhLG1c.jpg,2009-06-05,5.442,1417,"['Adventure', 'Science Fiction', 'Comedy', 'Action']",100000000,68688831,102,low
351819,tt4667094,Fifty Shades of Black,Way shadier than gray.,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,/nkGhv7WMbyX7tL8CJkvMY3S2lW.jpg,/y6VYJEvzWhTCXrrv0ubiczOpVND.jpg,2016-01-28,4.9,1398,"['Romance', 'Comedy']",20000000,21164799,92,low
188207,tt1043726,The Legend of Hercules,Every man has a destiny.,"In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",/aAnRHLq50AbGWEibXHjmLbp2Tze.jpg,/1OlinE4r38dgYbGSvkTVgY6iNDk.jpg,2014-01-10,4.801,1397,"['Action', 'Adventure']",70000000,61279452,99,low
